TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
1.10.840.10	-	0.00025846288922886	-8.26075843629913	28	3	0.0566037735849057	53	11807	56508,19419,192786	Rapgef4,Rasgrp1,Rapgef6
1.10.60.20	-	0.00448886253915251	-5.40615594135926	1	1	0.0188679245283019	53	11807	20068	Rps17
1.10.10.250	-	0.00895795370304062	-4.71521345943536	2	1	0.0188679245283019	53	11807	269261	Rpl12
3.90.470.10	-	0.00895795370304062	-4.71521345943536	2	1	0.0188679245283019	53	11807	319195	Rpl17
3.30.1550.10	-	0.00895795370304062	-4.71521345943536	2	1	0.0188679245283019	53	11807	269261	Rpl12
1.10.455.10	-	0.00895795370304062	-4.71521345943536	2	1	0.0188679245283019	53	11807	20103	Rps5
2.60.40.770	-	0.0134073589090845	-4.31195155044546	3	1	0.0188679245283019	53	11807	67963	Npc2
2.60.120.10	-	0.017304170716016	-4.05680772468333	45	2	0.0377358490566038	53	11807	192786,56508	Rapgef6,Rapgef4
2.102.10.10	-	0.0178371632107714	-4.02647117732329	4	1	0.0188679245283019	53	11807	12763	Cmah
3.40.225.10	-	0.0178371632107714	-4.02647117732329	4	1	0.0188679245283019	53	11807	27360	Add3
1.20.140.20	-	0.0222474513023339	-3.80552782514075	5	1	0.0188679245283019	53	11807	228026	Pdk1
4.10.40.20	-	0.0266383075205935	-3.62540496683741	6	1	0.0188679245283019	53	11807	16010	Igfbp4
3.10.260.20	-	0.0310098158420197	-3.47345148455173	7	1	0.0188679245283019	53	11807	20482	Skil
1.10.950.10	-	0.0353620598886213	-3.34211578814074	8	1	0.0188679245283019	53	11807	226251	Ablim1
3.30.70.141	-	0.0396951229305204	-3.22652694693316	9	1	0.0188679245283019	53	11807	18103	Nme2
3.10.390.10	-	0.0483040373023844	-3.03024013377581	11	1	0.0188679245283019	53	11807	20482	Skil
3.30.1330.30	-	0.0652953187734881	-2.72883493327117	15	1	0.0188679245283019	53	11807	19946	Rpl30
2.30.30.30	-	0.0652953187734881	-2.72883493327117	15	1	0.0188679245283019	53	11807	19941	Rpl26
1.10.1070.11	-	0.0694964168147631	-2.66648008436259	16	1	0.0188679245283019	53	11807	233789	Smg1
1.10.880.10	-	0.0694964168147631	-2.66648008436259	16	1	0.0188679245283019	53	11807	12014	Bach2
4.10.800.10	-	0.0736789874134657	-2.60803763016066	17	1	0.0188679245283019	53	11807	16010	Igfbp4
3.30.505.10	-	0.0845642907001106	-2.47024319722082	108	2	0.0377358490566038	53	11807	16428,16451	Itk,Jak1
3.60.40.10	-	0.0861163342800528	-2.45205617264907	20	1	0.0188679245283019	53	11807	319468	Ppm1h
2.130.10.30	-	0.0861163342800528	-2.45205617264907	20	1	0.0188679245283019	53	11807	108837	Ibtk
1.10.1300.10	-	0.0902255931496438	-2.40544215435859	21	1	0.0188679245283019	53	11807	238871	Pde4d
3.60.15.10	-	0.0902255931496438	-2.40544215435859	21	1	0.0188679245283019	53	11807	12763	Cmah
3.30.565.10	-	0.0943167219065074	-2.36109677837706	22	1	0.0188679245283019	53	11807	228026	Pdk1
1.10.238.10	-	0.101739424266524	-2.28534039847395	250	3	0.0566037735849057	53	11807	19419,109711,20740	Rasgrp1,Actn1,Sptan1
3.40.50.300	-	0.116386219120347	-2.15084114313062	747	6	0.113207547169811	53	11807	333789,320632,244059,269254,320982,21822	N4bp2,Snrnp200,Chd2,Setx,Arl4c,Tgtp1
4.10.900.10	-	0.130333862316201	-2.03765594898104	31	1	0.0188679245283019	53	11807	16842	Lef1
2.60.40.150	-	0.1363789425475	-1.99231792564091	144	2	0.0377358490566038	53	11807	66313,320632	Smurf2,Snrnp200
2.30.42.10	-	0.142510572608004	-1.94833908828528	148	2	0.0377358490566038	53	11807	12695,192786	Inadl,Rapgef6
1.20.920.10	-	0.16494464221865	-1.80214536308	40	1	0.0188679245283019	53	11807	207165	Bptf
1.10.30.10	-	0.201817116051635	-1.60039335775336	50	1	0.0188679245283019	53	11807	16842	Lef1
1.10.287.110	-	0.201817116051635	-1.60039335775336	50	1	0.0188679245283019	53	11807	27362	Dnajb9
1.10.10.10	-	0.2329118266235	-1.4570953235464	204	2	0.0377358490566038	53	11807	56508,56458	Rapgef4,Foxo1
3.30.710.10	-	0.244561983021147	-1.40828649290632	211	2	0.0377358490566038	53	11807	108837,12014	Ibtk,Bach2
1.10.418.10	-	0.264204545242413	-1.33103168324775	68	1	0.0188679245283019	53	11807	109711	Actn1
2.10.110.10	-	0.277404568942159	-1.28227830064527	72	1	0.0188679245283019	53	11807	226251	Ablim1
1.10.533.10	-	0.309396569779398	-1.17313142759048	82	1	0.0188679245283019	53	11807	239319	Card6
3.90.190.10	-	0.324867233484626	-1.1243386924713	87	1	0.0188679245283019	53	11807	237860	Ssh2
1.10.150.50	-	0.354795379273728	-1.03621405209903	97	1	0.0188679245283019	53	11807	268297	Scml4
3.40.50.150	-	0.402713308009823	-0.909530364713173	114	1	0.0188679245283019	53	11807	59052	Mettl9
3.10.100.10	-	0.449644273917617	-0.799298511234852	132	1	0.0188679245283019	53	11807	20343	Sell
3.40.50.1820	-	0.471733323091004	-0.751341446516788	141	1	0.0188679245283019	53	11807	29812	Ndrg3
2.30.29.30	-	0.49538817562036	-0.702413630559814	368	2	0.0377358490566038	53	11807	237542,16428	Osbpl8,Itk
3.40.50.720	-	0.565824871472408	-0.569470663017156	184	1	0.0188679245283019	53	11807	234664	Nae1
2.60.40.10	-	0.588672373294735	-0.529885492374663	673	3	0.0566037735849057	53	11807	13723,328833,16190	Emb,Treml2,Il4ra
1.25.10.10	-	0.61274989066944	-0.489798434999978	209	1	0.0188679245283019	53	11807	414872	Zyg11b
1.25.40.20	-	0.643417346466133	-0.44096170391563	227	1	0.0188679245283019	53	11807	108837	Ibtk
3.30.160.60	-	0.717089817066975	-0.332554178352045	553	2	0.0377358490566038	53	11807	13018,226442	Ctcf,Zfp281
1.10.10.60	-	0.736791836031443	-0.305449874407201	293	1	0.0188679245283019	53	11807	237860	Ssh2
3.30.40.10	-	0.857344146232833	-0.153915870125576	425	1	0.0188679245283019	53	11807	207165	Bptf
1.20.1070.10	-	0.999544684975564	-0.00045541871179607	1592	1	0.0188679245283019	53	11807	13609	S1pr1
3.30.465.10	-	0.999999999959936	-4.00635026994344e-11	10	0	0	53	11807
2.40.155.10	-	0.999999999959936	-4.00635026994344e-11	10	0	0	53	11807
3.40.800.20	-	0.999999999959936	-4.00635026994344e-11	10	0	0	53	11807
3.30.260.10	-	0.999999999959936	-4.00635026994344e-11	10	0	0	53	11807
1.20.930.10	-	0.999999999959936	-4.00635026994344e-11	10	0	0	53	11807
1.10.1040.10	-	0.999999999959936	-4.00635026994344e-11	10	0	0	53	11807
2.60.40.340	-	0.999999999959936	-4.00635026994344e-11	10	0	0	53	11807
3.30.750.24	-	0.999999999959936	-4.00635026994344e-11	10	0	0	53	11807
3.10.320.10	-	0.999999999959936	-4.00635026994344e-11	10	0	0	53	11807
2.60.40.690	-	0.999999999959936	-4.00635026994344e-11	10	0	0	53	11807
3.90.810.10	-	0.999999999959936	-4.00635026994344e-11	10	0	0	53	11807
2.60.40.1120	-	0.999999999959936	-4.00635026994344e-11	10	0	0	53	11807
1.20.1510.10	-	0.999999999959936	-4.00635026994344e-11	10	0	0	53	11807
2.30.30.190	-	0.999999999959936	-4.00635026994344e-11	10	0	0	53	11807
3.40.50.880	-	0.999999999959936	-4.00635026994344e-11	10	0	0	53	11807
2.40.70.10	-	0.999999999959936	-4.00635026994344e-11	10	0	0	53	11807
3.30.1370.50	-	0.999999999959936	-4.00635026994344e-11	10	0	0	53	11807
2.40.20.10	-	0.99999999996518	-3.48197125019188e-11	15	0	0	53	11807
3.10.120.10	-	0.99999999996518	-3.48197125019188e-11	15	0	0	53	11807
1.25.40.180	-	0.99999999996518	-3.48197125019188e-11	15	0	0	53	11807
1.10.1000.11	-	0.99999999996518	-3.48197125019188e-11	15	0	0	53	11807
2.60.200.10	-	0.99999999996518	-3.48197125019188e-11	15	0	0	53	11807
3.30.1490.20	-	0.99999999996518	-3.48197125019188e-11	15	0	0	53	11807
3.30.70.960	-	0.99999999996518	-3.48197125019188e-11	15	0	0	53	11807
1.10.150.60	-	0.99999999996518	-3.48197125019188e-11	15	0	0	53	11807
2.60.40.1400	-	0.99999999996518	-3.48197125019188e-11	15	0	0	53	11807
3.20.20.120	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
1.10.287.160	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.30.1490.100	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
1.10.10.440	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
2.60.40.840	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
1.10.340.30	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
1.20.142.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.30.1600.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.30.1330.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
1.10.275.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
1.20.5.630	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.40.50.10410	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.40.80.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.40.50.261	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.40.50.170	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
2.40.30.110	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
2.10.109.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
2.40.37.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
1.10.12.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
2.60.120.310	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.30.559.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
2.60.120.230	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.90.370.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.10.490.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.80.30.20	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
1.10.1450.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.90.280.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.30.900.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
1.10.3520.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.30.390.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
2.10.230.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.40.710.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
1.20.120.180	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
1.10.220.60	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
1.20.1410.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
1.10.135.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.90.1140.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
1.20.1480.20	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
1.20.58.120	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
4.10.10.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.30.740.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
1.20.5.120	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.40.1280.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
2.170.16.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
2.30.180.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
2.120.10.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
1.10.800.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.30.310.30	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.30.210.10	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
1.20.5.30	-	0.999999999965897	-3.41027225538907e-11	4	0	0	53	11807
3.40.50.200	-	0.999999999969766	-3.02336561563654e-11	11	0	0	53	11807
