TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
WP407	Kit Receptor Signaling Pathway	5.07496539013501e-05	-9.88860575974346	67	6	0.122448979591837	49	4812	18750,110157,58194,14360,18803,19247	Prkca,Raf1,Sh3kbp1,Fyn,Plcg1,Ptpn11
WP2309	XPodNet - protein-protein interactions in the podocyte expanded by STRING	7.72953781934414e-05	-9.46787639467018	828	20	0.408163265306122	49	4812	74203,26360,16410,23959,22352,19247,18803,208154,21844,210789,20737,58194,26921,12531,18750,269523,14360,12487,108058,110157	Eif4enif1,Angptl2,Itgav,Nt5e,Vim,Ptpn11,Plcg1,Btla,Tiam1,Tbc1d4,Spn,Sh3kbp1,Map4k4,Cdc25b,Prkca,Vcp,Fyn,Cd28,Camk2d,Raf1
WP274	B Cell Receptor Signaling Pathway	0.000864797397803918	-7.0530153006587	155	7	0.142857142857143	49	4812	18018,18803,19247,12053,14360,110157,18718	Nfatc1,Plcg1,Ptpn11,Bcl6,Fyn,Raf1,Pip4k2a
WP480	T Cell Receptor Signaling Pathway	0.00201824074584734	-6.20552906493571	132	6	0.122448979591837	49	4812	94176,14360,16797,12504,18803,19247	Dock2,Fyn,Lat,Cd4,Plcg1,Ptpn11
WP6	Integrin-mediated cell adhesion	0.00296667303486873	-5.82031414432949	98	5	0.102040816326531	49	4812	14360,16401,16410,110157,12334	Fyn,Itga4,Itgav,Raf1,Capn2
WP65	Insulin Signaling	0.00480232897732009	-5.33865427513315	157	6	0.122448979591837	49	4812	210789,19247,26921,13653,110157,18750	Tbc1d4,Ptpn11,Map4k4,Egr1,Raf1,Prkca
WP572	EGFR1 Signaling Pathway	0.00810111597718667	-4.81575345183253	175	6	0.122448979591837	49	4812	58194,18750,110157,19247,18803,13196	Sh3kbp1,Prkca,Raf1,Ptpn11,Plcg1,Asap1
WP1245	Keap1-Nrf2	0.00855034251256611	-4.76178393688659	14	2	0.0408163265306122	49	4812	17132,18750	Maf,Prkca
WP2292	Chemokine signaling pathway	0.0110602124932684	-4.5044010702996	187	6	0.122448979591837	49	4812	21844,12145,11513,110157,94176,14702	Tiam1,Cxcr5,Adcy7,Raf1,Dock2,Gng2
WP553	Calcium Regulation in the Cardiac Cell	0.0169629885065695	-4.07672145502761	149	5	0.102040816326531	49	4812	14702,108058,14225,11513,18750	Gng2,Camk2d,Fkbp1a,Adcy7,Prkca
WP2432	Spinal Cord Injury	0.0170158080151629	-4.07361248375464	98	4	0.0816326530612245	49	4812	14225,18750,22352,13653	Fkbp1a,Prkca,Vim,Egr1
WP373	IL-3 Signaling Pathway	0.0176017036561082	-4.03975958298021	99	4	0.0816326530612245	49	4812	110157,18750,19247,14360	Raf1,Prkca,Ptpn11,Fyn
WP387	IL-6 signaling Pathway	0.0176017036561082	-4.03975958298021	99	4	0.0816326530612245	49	4812	19247,18803,14360,110157	Ptpn11,Plcg1,Fyn,Raf1
WP385	Myometrial Relaxation and Contraction Pathways	0.0203014759092415	-3.89706169068852	156	5	0.102040816326531	49	4812	18750,11513,108058,14702,18803	Prkca,Adcy7,Camk2d,Gng2,Plcg1
WP539	Wnt Signaling Pathway NetPath	0.0241621250515598	-3.72296895235144	109	4	0.0816326530612245	49	4812	12006,108058,110157,18750	Axin2,Camk2d,Raf1,Prkca
WP10	IL-9 Signaling Pathway	0.024310056431263	-3.71686516933788	24	2	0.0408163265306122	49	4812	19247,269523	Ptpn11,Vcp
WP93	IL-4 signaling Pathway	0.024653335242423	-3.70284308369394	62	3	0.0612244897959184	49	4812	14360,18803,19247	Fyn,Plcg1,Ptpn11
WP252	Androgen Receptor Signaling Pathway	0.0248897436787303	-3.69329946081837	110	4	0.0816326530612245	49	4812	11739,110157,68098,12531	Slc25a4,Raf1,Rchy1,Cdc25b
WP488	Alpha6-Beta4 Integrin Signaling Pathway	0.0290000135448065	-3.54045898193348	66	3	0.0612244897959184	49	4812	18750,22352,14360	Prkca,Vim,Fyn
WP2310	PodNet: protein-protein interactions in the podocyte	0.0385541124228803	-3.25569250702613	315	7	0.142857142857143	49	4812	18803,26360,14360,16410,108058,58194,18750	Plcg1,Angptl2,Fyn,Itgav,Camk2d,Sh3kbp1,Prkca
WP85	Focal Adhesion	0.0386498077798938	-3.2532134773144	185	5	0.102040816326531	49	4812	14360,110157,17904,16410,16401	Fyn,Raf1,Myl6,Itgav,Itga4
WP1265	Polyol pathway	0.0401258903527531	-3.21573350830143	4	1	0.0204081632653061	49	4812	11677	Akr1b3
WP450	IL-2 Signaling Pathway	0.041528683141007	-3.18137093046231	76	3	0.0612244897959184	49	4812	19247,14360,110157	Ptpn11,Fyn,Raf1
WP193	Signaling of Hepatocyte Growth Factor Receptor	0.046341840325287	-3.07171004722985	34	2	0.0408163265306122	49	4812	19247,110157	Ptpn11,Raf1
WP37	IL-1 Signaling Pathway	0.0539714565203744	-2.91929995512311	37	2	0.0408163265306122	49	4812	19247,18803	Ptpn11,Plcg1
WP2067	Heart Development	0.0733226844064524	-2.61288524448155	44	2	0.0408163265306122	49	4812	18018,19247	Nfatc1,Ptpn11
WP297	IL-7 Signaling Pathway	0.0733226844064524	-2.61288524448155	44	2	0.0408163265306122	49	4812	110157,14360	Raf1,Fyn
WP1261	ErbB signaling pathway	0.0792099457987638	-2.53565340977883	46	2	0.0408163265306122	49	4812	18750,18803	Prkca,Plcg1
WP1267	Senescence and Autophagy	0.120640541366442	-2.11493988727863	59	2	0.0408163265306122	49	4812	12531,110157	Cdc25b,Raf1
WP151	IL-5 Signaling Pathway	0.151832612298134	-1.88497659982122	68	2	0.0408163265306122	49	4812	110157,19247	Raf1,Ptpn11
WP258	TGF-beta Receptor Signaling Pathway	0.19547007567694	-1.63234797686355	150	3	0.0612244897959184	49	4812	12006,14225,108058	Axin2,Fkbp1a,Camk2d
WP1560	MicroRNAs in cardiomyocyte hypertrophy	0.214197662251314	-1.54085603488746	85	2	0.0408163265306122	49	4812	110157,108058	Raf1,Camk2d
WP493	MAPK signaling pathway	0.222006301573891	-1.50504951204474	160	3	0.0612244897959184	49	4812	12531,26921,110157	Cdc25b,Map4k4,Raf1
WP1249	EPO Receptor Signaling	0.234180887229281	-1.45166143990497	26	1	0.0204081632653061	49	4812	110157	Raf1
WP2185	Purine metabolism	0.235553831438229	-1.4458158080451	165	3	0.0612244897959184	49	4812	23959,11513,13178	Nt5e,Adcy7,Dck
WP222	Cytokines and Inflammatory Response (BioCarta)	0.242021492437621	-1.41872874504327	27	1	0.0204081632653061	49	4812	12504	Cd4
WP232	G Protein Signaling Pathways	0.244411580458567	-1.40890166958889	93	2	0.0408163265306122	49	4812	11513,18750	Adcy7,Prkca
WP723	Wnt Signaling Pathway and Pluripotency	0.25580487828089	-1.36334031933554	96	2	0.0408163265306122	49	4812	12006,18750	Axin2,Prkca
WP251	MAPK Cascade	0.257467520046136	-1.35686170257729	29	1	0.0204081632653061	49	4812	110157	Raf1
WP458	Inflammatory Response Pathway	0.265074480428892	-1.32774443426314	30	1	0.0204081632653061	49	4812	12487	Cd28
WP273	Ovarian Infertility Genes	0.272605084873915	-1.29973110665114	31	1	0.0204081632653061	49	4812	13653	Egr1
WP339	ESC Pluripotency Pathways	0.309007045281535	-1.17439120208045	110	2	0.0408163265306122	49	4812	110157,19247	Raf1,Ptpn11
WP298	G13 Signaling Pathway	0.33706600782066	-1.08747649890555	40	1	0.0204081632653061	49	4812	18718	Pip4k2a
WP1274	Cytochrome P450	0.33706600782066	-1.08747649890555	40	1	0.0204081632653061	49	4812	66427	Cyb5b
WP216	Striated Muscle Contraction	0.363886426757552	-1.01091347443435	44	1	0.0204081632653061	49	4812	22352	Vim
WP1253	Type II interferon signaling (IFNG)	0.370423667762818	-0.993107880403711	45	1	0.0204081632653061	49	4812	19247	Ptpn11
WP157	Glycolysis and Gluconeogenesis	0.408287291273898	-0.895784207092785	51	1	0.0204081632653061	49	4812	56421	Pfkp
WP113	TGF Beta Signaling Pathway	0.414377172122259	-0.880978676131745	52	1	0.0204081632653061	49	4812	14225	Fkbp1a
WP523	Regulation of Actin Cytoskeleton	0.441029203570938	-0.818644184478529	146	2	0.0408163265306122	49	4812	110157,18718	Raf1,Pip4k2a
WP403	Wnt Signaling Pathway	0.460935652140335	-0.774496828937818	60	1	0.0204081632653061	49	4812	18750	Prkca
WP234	Peptide GPCRs	0.519080734064771	-0.655695850949101	71	1	0.0204081632653061	49	4812	12145	Cxcr5
WP2316	PPAR signaling pathway	0.566579399309111	-0.568138050684561	81	1	0.0204081632653061	49	4812	20250	Scd2
WP1254	Apoptosis	0.566579399309111	-0.568138050684561	81	1	0.0204081632653061	49	4812	12363	Casp4
WP1763	PluriNetWork	0.581192020585943	-0.542674076585446	293	3	0.0612244897959184	49	4812	110157,16468,19247	Raf1,Jarid2,Ptpn11
WP190	Cell cycle	0.588573517278682	-0.530053436925715	86	1	0.0204081632653061	49	4812	12531	Cdc25b
WP295	Electron Transport Chain	0.592839259480489	-0.522831979999377	87	1	0.0204081632653061	49	4812	11739	Slc25a4
WP1251	Metapathway biotransformation	0.758891710614914	-0.275896185527018	137	1	0.0204081632653061	49	4812	11677	Akr1b3
WP246	TNF-alpha NF-kB Signaling Pathway	0.848667565716018	-0.164087729166585	181	1	0.0204081632653061	49	4812	19247	Ptpn11
WP310	mRNA processing	0.857697983425963	-0.153503242129993	457	3	0.0612244897959184	49	4812	14007,15388,11739	Celf2,Hnrnpl,Slc25a4
WP1397	Odorant GPCRs	0.89806301343794	-0.107515042275495	218	1	0.0204081632653061	49	4812	321019	Gpr183
WP189	GPCRs, Class A Rhodopsin-like	0.903386887021647	-0.10160437100795	223	1	0.0204081632653061	49	4812	12145	Cxcr5
WP1396	Non-odorant GPCRs	0.93923784681919	-0.0626865338513879	266	1	0.0204081632653061	49	4812	12145	Cxcr5
WP454	Osteoclast	0.999999999983611	-1.6389383097417e-11	14	0	0	49	4812
WP55	Steroid Biosynthesis	0.999999999983611	-1.6389383097417e-11	14	0	0	49	4812
WP1596	Iron Homeostasis	0.999999999983611	-1.6389383097417e-11	14	0	0	49	4812
WP495	Glucocorticoid &amp; Mineralcorticoid Metabolism	0.999999999983611	-1.6389383097417e-11	14	0	0	49	4812
WP1771	Kennedy pathway	0.999999999983611	-1.6389383097417e-11	14	0	0	49	4812
WP522	Biogenic Amine Synthesis	0.999999999983611	-1.6389383097417e-11	14	0	0	49	4812
WP108	Selenium metabolism/Selenoproteins	0.999999999984597	-1.54027401274542e-11	48	0	0	49	4812
WP1268	Diurnally regulated genes with circadian orthologs	0.999999999984597	-1.54027401274542e-11	48	0	0	49	4812
WP475	Irinotecan Pathway	0.999999999985231	-1.47692146684136e-11	11	0	0	49	4812
WP207	Nucleotide GPCRs	0.999999999985231	-1.47692146684136e-11	11	0	0	49	4812
WP201	Ptf1a related regulatory pathway	0.999999999985231	-1.47692146684136e-11	11	0	0	49	4812
WP571	FAS pathway and Stress induction of HSP regulation	0.999999999985823	-1.41769016131905e-11	37	0	0	49	4812
WP150	DNA Replication	0.999999999987731	-1.22692815173047e-11	42	0	0	49	4812
WP1256	NLR proteins	0.999999999988254	-1.17456082668404e-11	9	0	0	49	4812
WP1247	Methylation	0.999999999988254	-1.17456082668404e-11	9	0	0	49	4812
WP18	Heme Biosynthesis	0.999999999988254	-1.17456082668404e-11	9	0	0	49	4812
WP396	ACE Inhibitor Pathway	0.999999999988254	-1.17456082668404e-11	9	0	0	49	4812
WP535	neural retinal development	0.999999999988254	-1.17456082668404e-11	9	0	0	49	4812
WP1257	Mismatch repair	0.999999999988254	-1.17456082668404e-11	9	0	0	49	4812
WP350	p38 MAPK Signaling Pathway (BioCarta)	0.999999999988794	-1.12057775340597e-11	34	0	0	49	4812
WP1269	Fatty Acid Beta Oxidation	0.999999999988794	-1.12057775340597e-11	34	0	0	49	4812
WP317	Glycogen Metabolism	0.999999999988794	-1.12057775340597e-11	34	0	0	49	4812
WP103	Cholesterol Biosynthesis	0.999999999988873	-1.11274477504173e-11	15	0	0	49	4812
WP327	GPCRs, Class C Metabotropic glutamate, pheromone	0.999999999988873	-1.11274477504173e-11	15	0	0	49	4812
WP558	Complement and Coagulation Cascades	0.999999999989238	-1.07622990380696e-11	1	0	0	49	4812
WP504	Fatty Acid Biosynthesis	0.999999999989238	-1.07622990380696e-11	1	0	0	49	4812
WP1983	Splicing factor NOVA regulated synpatic proteins	0.999999999989484	-1.05157716352954e-11	41	0	0	49	4812
WP307	Translation Factors	0.999999999990507	-9.49307775987818e-12	49	0	0	49	4812
WP1770	One carbon metabolism and related pathways	0.999999999990507	-9.49307775987818e-12	49	0	0	49	4812
WP1248	Oxidative phosphorylation	0.999999999990507	-9.49307775987818e-12	49	0	0	49	4812
WP240	Alanine and aspartate metabolism	0.999999999991112	-8.88805436835247e-12	12	0	0	49	4812
WP2328	Allograft Rejection	0.999999999991112	-8.88805436835247e-12	12	0	0	49	4812
WP608	miR-1 in cardiac development	0.999999999991556	-8.44378739232651e-12	3	0	0	49	4812
WP1250	Arachidonate Epoxygenase   Epoxide Hydrolase	0.999999999991556	-8.44378739232651e-12	3	0	0	49	4812
WP1259	Retinol metabolism	0.99999999999269	-7.31049748636431e-12	39	0	0	49	4812
WP88	Toll Like Receptor signaling	0.999999999992877	-7.1228776999346e-12	33	0	0	49	4812
WP570	Monoamine GPCRs	0.999999999992877	-7.1228776999346e-12	33	0	0	49	4812
WP512	Id Signaling Pathway	0.999999999993453	-6.5467052187929e-12	51	0	0	49	4812
WP1241	Glucuronidation	0.999999999993716	-6.28398867732502e-12	16	0	0	49	4812
WP519	Proteasome Degradation	0.999999999993795	-6.20522505750964e-12	67	0	0	49	4812
WP41	GPCRs, Other	0.999999999993901	-6.09876353220746e-12	158	0	0	49	4812
WP29	Notch Signaling Pathway	0.999999999994223	-5.77739310395024e-12	46	0	0	49	4812
WP460	Blood Clotting Cascade	0.999999999994413	-5.58710123550412e-12	20	0	0	49	4812
WP202	Hypertrophy Model	0.999999999994413	-5.58710123550412e-12	20	0	0	49	4812
WP426	Urea cycle and metabolism of amino groups	0.999999999994413	-5.58710123550412e-12	20	0	0	49	4812
WP1272	Selenium	0.999999999994603	-5.39741908971734e-12	21	0	0	49	4812
WP1243	EBV LMP1 signaling	0.999999999994603	-5.39741908971734e-12	21	0	0	49	4812
WP567	Eukaryotic Transcription Initiation	0.999999999995002	-4.99822783130744e-12	40	0	0	49	4812
WP175	Acetylcholine Synthesis	0.999999999995373	-4.62657172704273e-12	7	0	0	49	4812
WP33	Fatty Acid Omega Oxidation	0.999999999995373	-4.62657172704273e-12	7	0	0	49	4812
WP63	Pentose Phosphate Pathway	0.999999999995373	-4.62657172704273e-12	7	0	0	49	4812
WP1242	Non-homologous end joining	0.999999999995373	-4.62657172704273e-12	7	0	0	49	4812
WP300	Histone modifications	0.999999999995441	-4.55861913759712e-12	5	0	0	49	4812
WP1526	Cardiac Hypertrophy: miR-208	0.999999999995441	-4.55861913759712e-12	5	0	0	49	4812
WP543	Synthesis and Degradation of Ketone Bodies	0.999999999995441	-4.55861913759712e-12	5	0	0	49	4812
WP1262	Aflatoxin B1 metabolism	0.999999999995441	-4.55861913759712e-12	5	0	0	49	4812
WP2087	miRNA regulation of DNA Damage Response	0.999999999995661	-4.33926367803394e-12	65	0	0	49	4812
WP544	Circadian Exercise	0.999999999995979	-4.02138251048765e-12	54	0	0	49	4812
WP353	Small Ligand GPCRs	0.999999999996849	-3.15107768770805e-12	18	0	0	49	4812
WP2271	Macrophage markers	0.999999999996851	-3.14943014780097e-12	10	0	0	49	4812
WP683	Leptin and adiponectin	0.999999999996851	-3.14943014780097e-12	10	0	0	49	4812
WP2141	Serotonin and anxiety	0.99999999999702	-2.97967745227672e-12	17	0	0	49	4812
WP200	Complement Activation, Classical Pathway	0.99999999999702	-2.97967745227672e-12	17	0	0	49	4812
WP166	Apoptosis Modulation by HSP70	0.99999999999702	-2.97967745227672e-12	17	0	0	49	4812
WP578	Leptin Insulin Overlap	0.99999999999702	-2.97967745227672e-12	17	0	0	49	4812
WP1496	Oxidative Damage	0.99999999999702	-2.97967745227672e-12	17	0	0	49	4812
WP401	Mitochondrial LC-Fatty Acid Beta-Oxidation	0.99999999999702	-2.97967745227672e-12	17	0	0	49	4812
WP79	Tryptophan metabolism	0.999999999997364	-2.63628545367731e-12	43	0	0	49	4812
WP2140	Serotonin and anxiety-related events	0.999999999997823	-2.17728832341998e-12	13	0	0	49	4812
WP1264	Estrogen metabolism	0.999999999997823	-2.17728832341998e-12	13	0	0	49	4812
WP1258	Homologous recombination	0.999999999997823	-2.17728832341998e-12	13	0	0	49	4812
WP1498	Dopminergic Neurogenesis	0.999999999998033	-1.96655447662228e-12	30	0	0	49	4812
WP1252	Amino acid conjugation of benzoic acid	0.999999999998477	-1.52314468817531e-12	2	0	0	49	4812
WP238	Osteoblast	0.999999999998838	-1.16197470544416e-12	8	0	0	49	4812
WP1255	Phase I, non P450	0.999999999998838	-1.16197470544416e-12	8	0	0	49	4812
WP318	Eicosanoid Synthesis	0.999999999998871	-1.12888533010558e-12	19	0	0	49	4812
WP164	Glutathione metabolism	0.999999999998871	-1.12888533010558e-12	19	0	0	49	4812
WP87	Nucleotide Metabolism	0.999999999998871	-1.12888533010558e-12	19	0	0	49	4812
WP1	Statin Pathway	0.999999999998871	-1.12888533010558e-12	19	0	0	49	4812
WP1263	Mitochondrial Gene Expression	0.999999999998871	-1.12888533010558e-12	19	0	0	49	4812
WP441	Matrix Metalloproteinases	0.999999999999032	-9.67585018866333e-13	29	0	0	49	4812
WP435	One Carbon Metabolism	0.999999999999032	-9.67585018866333e-13	29	0	0	49	4812
WP456	GPCRs, Class B Secretin-like	0.999999999999953	-4.67799224918892e-14	22	0	0	49	4812
WP336	Fatty Acid Biosynthesis	0.999999999999953	-4.67799224918892e-14	22	0	0	49	4812
WP57	Signal Transduction of S1P Receptor	0.999999999999953	-4.67799224918892e-14	22	0	0	49	4812
WP386	Triacylglyceride Synthesis	0.999999999999953	-4.67799224918892e-14	22	0	0	49	4812
WP434	TCA Cycle	0.999999999999977	-2.26354042711902e-14	31	0	0	49	4812
WP431	Nuclear receptors in lipid metabolism and toxicity	0.999999999999977	-2.26354042711902e-14	31	0	0	49	4812
WP374	Prostaglandin Synthesis and Regulation	0.999999999999977	-2.26354042711902e-14	31	0	0	49	4812
WP730	Glutathione and one carbon metabolism	0.999999999999977	-2.26354042711902e-14	31	0	0	49	4812
WP1246	Hypothetical Network for Drug Addiction	0.999999999999977	-2.26354042711902e-14	31	0	0	49	4812
WP163	Cytoplasmic Ribosomal Proteins	1.0000000000003	3.00027607187295e-13	85	0	0	49	4812
WP1273	Folic Acid Network	1.00000000000071	7.11913970724523e-13	23	0	0	49	4812
WP116	Hedgehog Signaling Pathway	1.00000000000071	7.11913970724523e-13	23	0	0	49	4812
WP447	Adipogenesis	1.00000000000145	1.44897530924312e-12	135	0	0	49	4812
WP413	G1 to S cell cycle control	1.00000000000156	1.55922656337333e-12	61	0	0	49	4812
WP449	Complement and Coagulation Cascades	1.00000000000156	1.55922656337333e-12	61	0	0	49	4812
WP1266	SIDS Susceptibility Pathways	1.00000000000156	1.55922656337333e-12	61	0	0	49	4812
WP1244	estrogen signalling	1.00000000000205	2.04927298614287e-12	74	0	0	49	4812
WP662	Amino Acid metabolism	1.00000000000312	3.11542741703697e-12	92	0	0	49	4812
WP509	Nuclear Receptors	1.00000000000408	4.07692646731547e-12	38	0	0	49	4812
WP265	Delta-Notch Signaling Pathway	1.00000000000497	4.96976341823244e-12	83	0	0	49	4812
WP412	Oxidative Stress	1.00000000000686	6.86280976652889e-12	28	0	0	49	4812
